id	name	kind
Side Effect::C0151605	Injection site swelling	Side Effect
Side Effect::C0151606	Oedema labial genital	Side Effect
Side Effect::C0151609	Scrotal oedema	Side Effect
Side Effect::C0151610	Tongue oedema	Side Effect
Side Effect::C0151611	Electroencephalogram abnormal	Side Effect
Side Effect::C0151613	Electrolyte abnormality	Side Effect
Side Effect::C0151614	Electrolyte depletion	Side Effect
Side Effect::C0151618	Embolus leg	Side Effect
Side Effect::C0151620	Hypertensive encephalopathy	Side Effect
Side Effect::C0151622	Endometrial disorder	Side Effect
Side Effect::C0151623	Enterocolitis haemorrhagic	Side Effect
Side Effect::C0151624	Ulcerative enterocolitis	Side Effect
Side Effect::C0151625	Enzyme abnormality	Side Effect
Side Effect::C0151626	Necrolysis epidermal	Side Effect
Side Effect::C0151628	Epiphyses premature fusion	Side Effect
Side Effect::C0151629	Fixed eruption	Side Effect
Side Effect::C0151632	Red blood cell sedimentation rate increased	Side Effect
Side Effect::C0151636	Ventricular extrasystoles	Side Effect
Side Effect::C0151638	Syndrome Fanconi-like	Side Effect
Side Effect::C0151639	Fertility female decreased	Side Effect
Side Effect::C0151640	Fertility male decreased	Side Effect
Side Effect::C0151649	Injection site fibrosis	Side Effect
Side Effect::C0151650	Kidney fibrosis	Side Effect
Side Effect::C0151661	Peripheral gangrene	Side Effect
Side Effect::C0151662	Gamma-glutamyltransferase increased	Side Effect
Side Effect::C0151664	Gastrointestinal perforation	Side Effect
Side Effect::C0151665	Globulins decreased	Side Effect
Side Effect::C0151666	Gammaglobulins decreased	Side Effect
Side Effect::C0151669	Gamma globulins increased	Side Effect
Side Effect::C0151671	Glucose tolerance decreased	Side Effect
Side Effect::C0151673	Gonadotropins NOS low	Side Effect
Side Effect::C0151680	Gonadotropic luteinizing hormone increased	Side Effect
Side Effect::C0151683	Neutrophil count increased	Side Effect
Side Effect::C0151684	Granuloma skin	Side Effect
Side Effect::C0151685	Growth accelerated	Side Effect
Side Effect::C0151686	Growth retardation	Side Effect
Side Effect::C0151689	Hair discoloration	Side Effect
Side Effect::C0151691	High density lipoprotein decreased	Side Effect
Side Effect::C0151692	Impaired healing	Side Effect
Side Effect::C0151694	Hemorrhage of colon	Side Effect
Side Effect::C0151698	Injection site haemorrhage	Side Effect
Side Effect::C0151699	Haemorrhage intracranial	Side Effect
Side Effect::C0151701	Pulmonary haemorrhage	Side Effect
Side Effect::C0151702	Muscle haemorrhage	Side Effect
Side Effect::C0151705	Retroperitoneal haemorrhage	Side Effect
Side Effect::C0151713	Hyperchlorhydria	Side Effect
Side Effect::C0151714	Hypermagnesaemia	Side Effect
Side Effect::C0151717	Skin hypertrophy	Side Effect
Side Effect::C0151718	Hypocholesterolaemia	Side Effect
Side Effect::C0151721	Hypogonadism male	Side Effect
Side Effect::C0151723	Hypomagnesaemia	Side Effect
Side Effect::C0151726	Injection site hypersensitivity	Side Effect
Side Effect::C0151728	Immunoglobulins decreased	Side Effect
Side Effect::C0151729	Immunoglobulins increased	Side Effect
Side Effect::C0151730	Drug effect increased	Side Effect
Side Effect::C0151734	Injection site inflammation	Side Effect
Side Effect::C0151735	Injection site reaction	Side Effect
Side Effect::C0151736	Accidental injury	Side Effect
Side Effect::C0151737	Intentional injury	Side Effect
Side Effect::C0151738	Large intestine perforation	Side Effect
Side Effect::C0151739	Small intestinal perforation	Side Effect
Side Effect::C0151740	Intracranial pressure increased	Side Effect
Side Effect::C0151744	Myocardial ischaemia	Side Effect
Side Effect::C0151746	Kidney function abnormal	Side Effect
Side Effect::C0151747	Renal tubular disorder	Side Effect
Side Effect::C0151752	Lactation female	Side Effect
Side Effect::C0151754	Lactic dehydrogenase activity increased	Side Effect
Side Effect::C0151763	Hepatocellular injury	Side Effect
Side Effect::C0151765	Liver fatty deposition	Side Effect
Side Effect::C0151766	Liver function test abnormal	Side Effect
Side Effect::C0151767	Liver tenderness	Side Effect
Side Effect::C0151772	Manic psychosis	Side Effect
Side Effect::C0151773	Bone marrow depression	Side Effect
Side Effect::C0151779	Melanoma skin	Side Effect
Side Effect::C0151785	Mucous membrane disorder	Side Effect
Side Effect::C0151786	Muscular weakness	Side Effect
Side Effect::C0151788	Eosinophilic myocarditis	Side Effect
Side Effect::C0151790	Nasal septum disorder	Side Effect
Side Effect::C0151795	Injection site necrosis	Side Effect
Side Effect::C0151798	Hepatic necrosis	Side Effect
Side Effect::C0151799	Skin necrosis	Side Effect
Side Effect::C0151810	Lack of drug effect	Side Effect
Side Effect::C0151811	Subcutaneous nodule	Side Effect
Side Effect::C0151814	Coronary artery occlusion	Side Effect
Side Effect::C0151815	Mesenteric occlusion	Side Effect
Side Effect::C0151818	Opisthotonus	Side Effect
Side Effect::C0151821	Accidental overdose	Side Effect
Side Effect::C0151824	Biliary colic	Side Effect
Side Effect::C0151825	Bone pain	Side Effect
Side Effect::C0151826	Retrosternal pain	Side Effect
Side Effect::C0151827	Eye pain	Side Effect
Side Effect::C0151828	Injection site pain	Side Effect
Side Effect::C0151830	Urethral pain	Side Effect
Side Effect::C0151834	Papanicolaou smear suspicious	Side Effect
Side Effect::C0151836	Paranoid reaction	Side Effect
Side Effect::C0151838	Circumoral paresthesia	Side Effect
Side Effect::C0151846	Disorder periosteal	Side Effect
Side Effect::C0151848	Acid phosphatase high	Side Effect
Side Effect::C0151849	Phosphatase alkaline increased	Side Effect
Side Effect::C0151854	Abnormal platelets	Side Effect
Side Effect::C0151859	Polyserositis	Side Effect
Side Effect::C0151865	Pregnancy test false positive	Side Effect
Side Effect::C0151872	Prothrombin level increased	Side Effect
Side Effect::C0151878	Electrocardiogram QT prolonged	Side Effect
Side Effect::C0151879	Electrocardiogram QT shortened	Side Effect
Side Effect::C0151882	Purpuric rash	Side Effect
Side Effect::C0151883	Vesiculobullous rash	Side Effect
Side Effect::C0151885	Reaction aggravation	Side Effect
Side Effect::C0151888	Hyporeflexia	Side Effect
Side Effect::C0151889	Hyperreflexia	Side Effect
Side Effect::C0151891	Retinal depigmentation	Side Effect
Side Effect::C0151892	Retinal pigmentation	Side Effect
Side Effect::C0151898	Schizophrenic reaction	Side Effect
Side Effect::C0151899	Syndrome screaming	Side Effect
Side Effect::C0151900	Serum iron increased	Side Effect
Side Effect::C0151904	Aspartate aminotransferase increased	Side Effect
Side Effect::C0151905	Alanine aminotransferase increased	Side Effect
Side Effect::C0151907	Skin discolouration	Side Effect
Side Effect::C0151908	Dry skin	Side Effect
Side Effect::C0151911	Generalised spasm	Side Effect
Side Effect::C0151919	Bladder stenosis	Side Effect
Side Effect::C0151934	Hypogeusia	Side Effect
Side Effect::C0151936	Tendon disorder	Side Effect
Side Effect::C0151937	Tendon rupture	Side Effect
Side Effect::C0151940	Hypocalcemic tetany	Side Effect
Side Effect::C0151942	Arterial thrombosis	Side Effect
Side Effect::C0151945	Cerebral venous thrombosis	Side Effect
Side Effect::C0151946	Pulmonary thrombosis	Side Effect
Side Effect::C0151951	Thromboplastin decreased	Side Effect
Side Effect::C0151955	Decreased tolerance	Side Effect
Side Effect::C0151966	Duodenal ulcer haemorrhage	Side Effect
Side Effect::C0151970	Oesophageal ulcer	Side Effect
Side Effect::C0151971	Intestinal ulcer	Side Effect
Side Effect::C0151981	Peptic ulcer reactivated	Side Effect
Side Effect::C0151994	Uterine enlargement	Side Effect
Side Effect::C0151995	Degeneration of uterine fibroid	Side Effect
Side Effect::C0151996	Uterine fibroids enlarged	Side Effect
Side Effect::C0151998	Uterine spasm	Side Effect
Side Effect::C0152002	Renal vasculitis	Side Effect
Side Effect::C0152006	Vitreous opacities	Side Effect
Side Effect::C0152008	Vulvovaginal disorder	Side Effect
Side Effect::C0152009	WBC abnormal NOS	Side Effect
Side Effect::C0152010	Withdrawal bleed	Side Effect
Side Effect::C0152018	Oesophageal carcinoma	Side Effect
Side Effect::C0152020	Gastric atony	Side Effect
Side Effect::C0152021	Heart disease congenital	Side Effect
Side Effect::C0152025	Polyneuropathy	Side Effect
Side Effect::C0152027	Sensory disturbance	Side Effect
Side Effect::C0152029	Sinus congestion	Side Effect
Side Effect::C0152030	Skin irritation	Side Effect
Side Effect::C0152031	Joint swelling	Side Effect
Side Effect::C0152032	Urinary hesitation	Side Effect
Side Effect::C0152063	Streptobacillary fever	Side Effect
Side Effect::C0152081	Pustular psoriasis	Side Effect
Side Effect::C0152086	Traumatic arthropathy	Side Effect
Side Effect::C0152096	Trisomy 18	Side Effect
Side Effect::C0152115	Orofacial dyskinesia	Side Effect
Side Effect::C0152128	Drug withdrawal syndrome	Side Effect
Side Effect::C0152149	Ovulation pain	Side Effect
Side Effect::C0152154	Prolonged labour	Side Effect
Side Effect::C0152159	Uterine hypotonus	Side Effect
Side Effect::C0152165	Persistent vomiting	Side Effect
Side Effect::C0152168	Spasm of sphincter of Oddi	Side Effect
Side Effect::C0152169	Renal colic	Side Effect
Side Effect::C0152171	Primary pulmonary hypertension	Side Effect
Side Effect::C0152173	Ventricular flutter	Side Effect
Side Effect::C0152183	Explosive personality disorder	Side Effect
Side Effect::C0152191	Central scotoma	Side Effect
Side Effect::C0152192	Scotoma of blind spot area	Side Effect
Side Effect::C0152196	Spasm of accommodation	Side Effect
Side Effect::C0152198	Accommodation disorder	Side Effect
Side Effect::C0152202	Acquired night blindness	Side Effect
Side Effect::C0152219	Cyclophoria	Side Effect
Side Effect::C0152227	Lacrimation increased	Side Effect
Side Effect::C0152253	Posterior synechiae of iris	Side Effect
Side Effect::C0152267	Hodgkin's disease lymphocyte depletion type stage unspecified	Side Effect
Side Effect::C0152427	Polydactyly	Side Effect
Side Effect::C0152436	Imperforate hymen	Side Effect
Side Effect::C0152447	Urethral discharge	Side Effect
Side Effect::C0152459	Skin striae	Side Effect
Side Effect::C0152486	Salmonella sepsis	Side Effect
Side Effect::C0152517	Viral diarrhoea	Side Effect
Side Effect::C0152915	Disseminated tuberculosis	Side Effect
Side Effect::C0152964	Streptococcal sepsis	Side Effect
Side Effect::C0152965	Staphylococcal bacteraemia	Side Effect
Side Effect::C0152972	Pseudomonal sepsis	Side Effect
Side Effect::C0153251	Respiratory moniliasis	Side Effect
Side Effect::C0153252	Systemic candida	Side Effect
Side Effect::C0153349	Tongue neoplasm malignant stage unspecified	Side Effect
Side Effect::C0153392	Nasopharyngeal cancer	Side Effect
Side Effect::C0153452	Gallbladder cancer	Side Effect
Side Effect::C0153567	Uterine cancer	Side Effect
Side Effect::C0153594	Testis cancer	Side Effect
Side Effect::C0153618	Malignant neoplasm of renal pelvis	Side Effect
Side Effect::C0153619	Ureteric cancer	Side Effect
Side Effect::C0153676	Lung cancer metastatic	Side Effect
Side Effect::C0153690	Bone cancer metastatic	Side Effect
Side Effect::C0154002	Benign vaginal neoplasm	Side Effect
Side Effect::C0154251	Lipid metabolism disorder	Side Effect
Side Effect::C0154769	Myopathy toxic	Side Effect
Side Effect::C0154822	Serous retinal detachment	Side Effect
Side Effect::C0154833	Retinal vascular disorder	Side Effect
Side Effect::C0154841	Central retinal vein occlusion	Side Effect
Side Effect::C0154933	Iris adhesions	Side Effect
Side Effect::C0154946	Acute angle-closure glaucoma	Side Effect
Side Effect::C0155001	Subjective visual disturbances	Side Effect
Side Effect::C0155002	Sudden visual loss	Side Effect
Side Effect::C0155003	Blindness transient	Side Effect
Side Effect::C0155018	Colour blindness acquired	Side Effect
Side Effect::C0155111	Bullous keratopathy	Side Effect
Side Effect::C0155118	Corneal degeneration	Side Effect
Side Effect::C0155145	Chronic conjunctivitis	Side Effect
Side Effect::C0155169	Ocular hyperaemia	Side Effect
Side Effect::C0155170	Conjunctival cyst	Side Effect
Side Effect::C0155177	Eczema eyelids	Side Effect
Side Effect::C0155216	Eyelid bleeding	Side Effect
Side Effect::C0155305	Optic ischaemic neuropathy	Side Effect
Side Effect::C0155320	Blindness cortical	Side Effect
Side Effect::C0155365	Vitreous disorder	Side Effect
Side Effect::C0155388	External ear disorder	Side Effect
Side Effect::C0155428	Otosalpingitis	Side Effect
Side Effect::C0155503	Vertigo CNS origin	Side Effect
Side Effect::C0155540	Otorrhoea	Side Effect
Side Effect::C0155550	Neural hearing loss	Side Effect
Side Effect::C0155616	Secondary hypertension	Side Effect
Side Effect::C0155626	Acute myocardial infarction	Side Effect
Side Effect::C0155709	Atrial fibrillation and flutter	Side Effect
Side Effect::C0155713	Papillary muscle rupture	Side Effect
Side Effect::C0155773	Portal vein thrombosis	Side Effect
Side Effect::C0155789	Oesophageal varices haemorrhage	Side Effect
Side Effect::C0155862	Pneumonia streptococcal	Side Effect
Side Effect::C0155866	Pneumonia anthrax	Side Effect
Side Effect::C0155919	Acute pulmonary oedema	Side Effect
Side Effect::C0155943	Arthralgia of temporomandibular joint	Side Effect
Side Effect::C0155947	Dentofacial anomaly	Side Effect
Side Effect::C0155964	Atrophic glossitis	Side Effect
Side Effect::C0156181	Peritoneal adhesions	Side Effect
Side Effect::C0156273	Bladder diverticulum	Side Effect
Side Effect::C0156279	Urethral syndrome	Side Effect
Side Effect::C0156308	Penile oedema	Side Effect
Side Effect::C0156312	Testicular atrophy	Side Effect
Side Effect::C0156339	Vulval ulceration	Side Effect
Side Effect::C0156353	Uterovaginal prolapse	Side Effect
Side Effect::C0156369	Uterine polyp	Side Effect
Side Effect::C0156384	Vaginal dysplasia	Side Effect
Side Effect::C0156394	Enlarged clitoris	Side Effect
Side Effect::C0156404	Menstruation irregular	Side Effect
Side Effect::C0156543	Abortion	Side Effect
Side Effect::C0157733	Abnormalities of the hair	Side Effect
Side Effect::C0158026	Monarthritis	Side Effect
Side Effect::C0158252	Intervertebral disc disorder	Side Effect
Side Effect::C0158266	Intervertebral disc degeneration	Side Effect
Side Effect::C0158281	Cervicobrachial syndrome	Side Effect
Side Effect::C0158322	Calcaneal spur	Side Effect
Side Effect::C0158328	Trigger finger	Side Effect
Side Effect::C0158350	Tendinous contracture	Side Effect
Side Effect::C0158353	Infective myositis	Side Effect
Side Effect::C0158369	Swelling of limb	Side Effect
Side Effect::C0158570	Vascular anomaly	Side Effect
Side Effect::C0158687	Congenital genital malformation	Side Effect
Side Effect::C0158775	Spine malformation	Side Effect
Side Effect::C0158986	Hypoglycaemia neonatal	Side Effect
Side Effect::C0159028	General symptom	Side Effect
Side Effect::C0159039	Spontaneous bruising	Side Effect
Side Effect::C0159056	Abnormal chest sounds NOS	Side Effect
Side Effect::C0159060	Abnormal bowel sounds	Side Effect
Side Effect::C0159066	Abdominal rigidity	Side Effect
Side Effect::C0159076	Choluria	Side Effect
Side Effect::C0159321	Facial bones fracture	Side Effect
Side Effect::C0159658	Clavicle fracture	Side Effect
Side Effect::C0159877	Ankle fracture	Side Effect
Side Effect::C0160087	Ankle sprain	Side Effect
Side Effect::C0160390	Liver injury	Side Effect
Side Effect::C0161479	Nerve injury	Side Effect
Side Effect::C0162119	Haemoglobin decreased	Side Effect
Side Effect::C0162275	Ketonuria	Side Effect
Side Effect::C0162279	Choroidal detachment	Side Effect
Side Effect::C0162281	Corneal deposits	Side Effect
Side Effect::C0162283	Nephrogenic diabetes insipidus	Side Effect
Side Effect::C0162285	Eyelid oedema	Side Effect
Side Effect::C0162287	Abnormal faeces	Side Effect
Side Effect::C0162291	Retinal ischaemia	Side Effect
Side Effect::C0162292	External ophthalmoplegia	Side Effect
Side Effect::C0162296	Polyarthralgia	Side Effect
Side Effect::C0162297	Respiratory arrest	Side Effect
Side Effect::C0162298	Joint stiffness	Side Effect
Side Effect::C0162311	Androgenetic alopecia	Side Effect
Side Effect::C0162316	Iron deficiency anaemia	Side Effect
Side Effect::C0162323	Polyarthritis	Side Effect
Side Effect::C0162386	Femur fracture subtrochanteric	Side Effect
Side Effect::C0162423	Miliaria rubra	Side Effect
Side Effect::C0162429	Malnutrition	Side Effect
Side Effect::C0162529	Colitis ischaemic	Side Effect
Side Effect::C0162532	Variegate porphyria	Side Effect
Side Effect::C0162533	Porphyria hepatic	Side Effect
Side Effect::C0162557	Acute hepatic failure	Side Effect
Side Effect::C0162565	Porphyria acute	Side Effect
Side Effect::C0162566	Porphyria cutanea tarda	Side Effect
Side Effect::C0162627	Skin bacterial infection	Side Effect
Side Effect::C0162628	Viral skin infection	Side Effect
Side Effect::C0162638	Apoptosis	Side Effect
Side Effect::C0162678	Neurofibromatosis	Side Effect
Side Effect::C0162810	Hypertrophic scar	Side Effect
Side Effect::C0162820	Allergic contact dermatitis	Side Effect
Side Effect::C0162823	Dermatitis irritant contact	Side Effect
Side Effect::C0162824	Photocontact dermatitis	Side Effect
Side Effect::C0162830	Photosensitivity reaction	Side Effect
Side Effect::C0162834	Skin hyperpigmentation	Side Effect
Side Effect::C0162835	Leukoderma	Side Effect
Side Effect::C0162848	Eruption lichenoid	Side Effect
Side Effect::C0162871	Abdominal aortic aneurysm	Side Effect
Side Effect::C0175167	Acneiform eruption	Side Effect
Side Effect::C0175683	Argininosuccinate synthetase deficiency	Side Effect
Side Effect::C0175754	Corpus callosum agenesis	Side Effect
Side Effect::C0178282	Abdominal hernia	Side Effect
Side Effect::C0178298	Unspecified disorder of skin and subcutaneous tissue	Side Effect
Side Effect::C0178415	Prostatic specific antigen increased	Side Effect
Side Effect::C0178416	Hypoplastic anaemia	Side Effect
Side Effect::C0178421	Fibroadenoma of breast	Side Effect
Side Effect::C0178703	Hypertrophic osteoarthropathy	Side Effect
Side Effect::C0178829	Reproductive tract disorder	Side Effect
Side Effect::C0178879	Urinary tract obstruction	Side Effect
Side Effect::C0184567	Acute pain	Side Effect
Side Effect::C0205204	Scab	Side Effect
Side Effect::C0205707	Sprue	Side Effect
Side Effect::C0205875	Papillomatosis	Side Effect
Side Effect::C0205929	Anal fistula	Side Effect
Side Effect::C0205990	Vaginal prolapse	Side Effect
Side Effect::C0206061	Interstitial pneumonia	Side Effect
Side Effect::C0206062	Interstitial lung disease	Side Effect
Side Effect::C0206063	Radiation pneumonitis	Side Effect
Side Effect::C0206093	Neuroectodermal neoplasm	Side Effect
Side Effect::C0206160	Reticulocytosis	Side Effect
Side Effect::C0206171	Community acquired infection	Side Effect
Side Effect::C0206178	Cytomegalovirus retinitis	Side Effect
Side Effect::C0206180	Anaplastic large-cell lymphoma	Side Effect
Side Effect::C0206504	Tympanic membrane perforation	Side Effect
Side Effect::C0206624	Hepatoblastoma	Side Effect
Side Effect::C0206633	Angiomyolipoma	Side Effect
Side Effect::C0206669	Hepatocellular adenoma	Side Effect
Side Effect::C0206698	Cholangiocarcinoma	Side Effect
Side Effect::C0206762	Limb malformation	Side Effect
Side Effect::C0220650	Brain cancer metastatic	Side Effect
Side Effect::C0220854	Hyperpnea	Side Effect
Side Effect::C0220870	Lightheadedness	Side Effect
Side Effect::C0220981	Metabolic acidosis	Side Effect
Side Effect::C0220982	Ketoacidosis	Side Effect
Side Effect::C0220983	Metabolic alkalosis	Side Effect
Side Effect::C0220994	Hyperammonaemia	Side Effect
Side Effect::C0221002	Hyperparathyroidism primary	Side Effect
Side Effect::C0221021	Microangiopathic haemolytic anaemia	Side Effect
Side Effect::C0221030	Hyperviscosity syndrome	Side Effect
Side Effect::C0221032	Congenital generalised lipodystrophy	Side Effect
Side Effect::C0221040	Dialysis dementia	Side Effect
Side Effect::C0221045	Cardiac failure high output	Side Effect
Side Effect::C0221046	Carotid sinus syndrome	Side Effect
Side Effect::C0221047	Bradycardia-tachycardia syndrome	Side Effect
Side Effect::C0221069	Anterior spinal artery syndrome	Side Effect
Side Effect::C0221100	Hangover	Side Effect
Side Effect::C0221147	Platelet production decreased	Side Effect
Side Effect::C0221150	Odynophagia	Side Effect
Side Effect::C0221152	Obstipation	Side Effect
Side Effect::C0221154	Hypertension paroxysmal	Side Effect
Side Effect::C0221155	Systolic hypertension	Side Effect
Side Effect::C0221158	Multifocal atrial tachycardia	Side Effect
Side Effect::C0221161	Shallow breathing	Side Effect
Side Effect::C0221165	Diplegia	Side Effect
Side Effect::C0221166	Paraparesis	Side Effect
Side Effect::C0221170	Muscle stiffness	Side Effect
Side Effect::C0221185	Xanthopsia	Side Effect
Side Effect::C0221201	Rash macular	Side Effect
Side Effect::C0221203	Rash vesicular	Side Effect
Side Effect::C0221204	Osteolysis	Side Effect
Side Effect::C0221228	Comedone	Side Effect
Side Effect::C0221232	Welts	Side Effect
Side Effect::C0221237	Angular cheilitis	Side Effect
Side Effect::C0221239	Glomerulonephritis rapidly progressive	Side Effect
Side Effect::C0221242	Fixed drug eruption	Side Effect
Side Effect::C0221244	Dandruff	Side Effect
Side Effect::C0221245	Skin fissures	Side Effect
Side Effect::C0221248	Gouty tophus	Side Effect
Side Effect::C0221252	Eruptive xanthoma	Side Effect
Side Effect::C0221255	Calcification metastatic	Side Effect
Side Effect::C0221260	Nail dystrophy	Side Effect
Side Effect::C0221264	Cheilosis	Side Effect
Side Effect::C0221265	Microcytosis	Side Effect
Side Effect::C0221269	Pseudolymphoma	Side Effect
Side Effect::C0221271	Elastosis perforans	Side Effect
Side Effect::C0221278	Anisocytosis	Side Effect
Side Effect::C0221281	Poikilocytosis	Side Effect
Side Effect::C0221333	Hypouricaemia	Side Effect
Side Effect::C0221345	Nail discolouration	Side Effect
Side Effect::C0221348	Yellow nail syndrome	Side Effect
Side Effect::C0221384	Follicular conjunctivitis	Side Effect
Side Effect::C0221392	Vaginitis atrophic	Side Effect
Side Effect::C0221395	Erythropenia	Side Effect
Side Effect::C0221406	Pituitary-dependent Cushing's syndrome	Side Effect
Side Effect::C0221423	Sickness	Side Effect
Side Effect::C0221436	Melanoderma	Side Effect
Side Effect::C0221470	Aphagia	Side Effect
Side Effect::C0221477	Vasomotor collapse	Side Effect
Side Effect::C0221490	Epigastric distress	Side Effect
Side Effect::C0221512	Stomach ache	Side Effect
Side Effect::C0221706	Road traffic accident	Side Effect
Side Effect::C0221714	Injection site infection	Side Effect
Side Effect::C0221717	Contact lens intolerance	Side Effect
Side Effect::C0221722	Muscle movement involuntary	Side Effect
Side Effect::C0221725	Bronchial obstruction	Side Effect
Side Effect::C0221727	Oesophageal pain	Side Effect
Side Effect::C0221733	Paradoxical pressor response	Side Effect
Side Effect::C0221742	Serum sickness-like reaction	Side Effect
Side Effect::C0221743	Skin reaction	Side Effect
Side Effect::C0221745	Depression suicidal	Side Effect
Side Effect::C0221752	Blood urine	Side Effect
Side Effect::C0221758	Stiff back	Side Effect
Side Effect::C0221773	Hyperamylasaemia	Side Effect
Side Effect::C0221776	Oral pain	Side Effect
Side Effect::C0221777	Nontoxic goiter	Side Effect
Side Effect::C0221780	Rectal discharge	Side Effect
Side Effect::C0221785	Ache wrists	Side Effect
Side Effect::C0227791	Vaginal discharge	Side Effect
Side Effect::C0231170	Disability	Side Effect
Side Effect::C0231218	Malaise	Side Effect
Side Effect::C0231230	Fatigability	Side Effect
Side Effect::C0231246	Weight gain poor	Side Effect
Side Effect::C0231255	Body mass index decreased	Side Effect
Side Effect::C0231274	Heat intolerance	Side Effect
Side Effect::C0231303	Distress	Side Effect
Side Effect::C0231365	Urination impaired	Side Effect
Side Effect::C0231441	Immobile	Side Effect
Side Effect::C0231451	Joint hyperextension	Side Effect
Side Effect::C0231471	Posture abnormal	Side Effect
Side Effect::C0231527	Muscular incoordination	Side Effect
Side Effect::C0231528	Myalgia	Side Effect
Side Effect::C0231529	Tendon pain	Side Effect
Side Effect::C0231530	Muscle twitching	Side Effect
Side Effect::C0231557	Bone development abnormal	Side Effect
Side Effect::C0231592	Joint crepitation	Side Effect
Side Effect::C0231613	Occipital headache	Side Effect
Side Effect::C0231666	Wrist drop	Side Effect
Side Effect::C0231686	Unsteady gait	Side Effect
Side Effect::C0231688	Gait shuffling	Side Effect
Side Effect::C0231694	Festinating gait	Side Effect
Side Effect::C0231710	Buttock pain	Side Effect
Side Effect::C0231749	Knee pain	Side Effect
Side Effect::C0231785	Carpo-pedal spasm	Side Effect
Side Effect::C0231807	Dyspnoea exertional	Side Effect
Side Effect::C0231835	Tachypnoea	Side Effect
Side Effect::C0231837	Respiratory rate decreased	Side Effect
Side Effect::C0231856	Breath sounds abnormal	Side Effect
Side Effect::C0231874	Wheezing inspiratory	Side Effect
Side Effect::C0231875	Wheezing expiratory	Side Effect
Side Effect::C0231919	Nasal dryness	Side Effect
Side Effect::C0232097	Volume plasma increased	Side Effect
Side Effect::C0232115	Venous pressure increased	Side Effect
Side Effect::C0232124	Skipped beats	Side Effect
Side Effect::C0232132	Thready pulse	Side Effect
Side Effect::C0232191	Reflex bradycardia	Side Effect
Side Effect::C0232197	Cardiac fibrillation	Side Effect
Side Effect::C0232200	Gallop rhythm	Side Effect
Side Effect::C0232201	Sinus rhythm	Side Effect
Side Effect::C0232203	Atrial rhythm	Side Effect
Side Effect::C0232208	Nodal rhythm	Side Effect
Side Effect::C0232267	Pericardial rub	Side Effect
Side Effect::C0232285	Chest pressure sensation of	Side Effect
Side Effect::C0232286	Precordial pain	Side Effect
Side Effect::C0232288	Chest pain exertional	Side Effect
Side Effect::C0232292	Chest tightness	Side Effect
Side Effect::C0232333	Electrocardiogram U wave present	Side Effect
Side Effect::C0232352	Vascular insufficiency	Side Effect
Side Effect::C0232409	Hair growth abnormal	Side Effect
Side Effect::C0232410	Hair growth increased	Side Effect
Side Effect::C0232431	Cold sweat	Side Effect
Side Effect::C0232452	Cutis anserina	Side Effect
Side Effect::C0232459	Digestion impaired	Side Effect
Side Effect::C0232461	Increased appetite	Side Effect
Side Effect::C0232462	Decreased appetite	Side Effect
Side Effect::C0232487	Abdominal discomfort	Side Effect
Side Effect::C0232488	Abdominal colic	Side Effect
Side Effect::C0232492	Abdominal pain upper	Side Effect
Side Effect::C0232493	Epigastric pain	Side Effect
Side Effect::C0232495	Abdominal pain lower	Side Effect
Side Effect::C0232498	Abdominal tenderness	Side Effect
Side Effect::C0232570	Epigastric fullness	Side Effect
Side Effect::C0232599	Bilious vomiting	Side Effect
Side Effect::C0232602	Retching	Side Effect
Side Effect::C0232693	Borborygmi	Side Effect
Side Effect::C0232695	Bowel sounds decreased	Side Effect
Side Effect::C0232726	Rectal tenesmus	Side Effect
Side Effect::C0232766	Asterixis	Side Effect
Side Effect::C0232807	Function kidney decreased	Side Effect
Side Effect::C0232808	Shutdown renal	Side Effect
Side Effect::C0232826	Antidiuresis	Side Effect
Side Effect::C0232831	Hyposthenuria	Side Effect
Side Effect::C0232841	Bladder dysfunction	Side Effect
Side Effect::C0232849	Bladder pain	Side Effect
Side Effect::C0232861	Penile discharge	Side Effect
Side Effect::C0232910	Teratogenicity	Side Effect
Side Effect::C0232933	Menstrual cycle abnormal	Side Effect
Side Effect::C0232940	Amenorrhea secondary	Side Effect
Side Effect::C0232943	Menometrorrhagia	Side Effect
Side Effect::C0232981	Spermatogenesis arrest	Side Effect
Side Effect::C0233401	Psychiatric symptom	Side Effect
Side Effect::C0233407	Disorientation	Side Effect
Side Effect::C0233408	Temporal disorientation	Side Effect
Side Effect::C0233414	Disturbance in attention	Side Effect
Side Effect::C0233415	Distractibility	Side Effect
Side Effect::C0233417	Poor concentration	Side Effect
Side Effect::C0233459	Emotional disorder	Side Effect
Side Effect::C0233467	Inappropriate affect	Side Effect
Side Effect::C0233469	Blunted affect	Side Effect
Side Effect::C0233471	Flat affect	Side Effect
Side Effect::C0233472	Affect lability	Side Effect
Side Effect::C0233477	Dysphoria	Side Effect
Side Effect::C0233479	Elevated mood	Side Effect
Side Effect::C0233481	Worry	Side Effect
Side Effect::C0233485	Apprehension	Side Effect
Side Effect::C0233488	Feeling of despair	Side Effect
Side Effect::C0233494	Tension	Side Effect
Side Effect::C0233514	Abnormal behaviour	Side Effect
Side Effect::C0233519	Suspiciousness	Side Effect
Side Effect::C0233523	Antisocial behaviour	Side Effect
Side Effect::C0233528	Asocial behaviour	Side Effect
Side Effect::C0233558	Temper tantrum	Side Effect
