House Fenn,SWORN_TO,House Reed of Greywater Watch
Marq Piper,HEIR_TO,House Piper of Pinkmaiden
Tregar,ALLIED_WITH,House Lannister of Casterly Rock
Lothar Mallery,ALLIED_WITH,House Mallery
Elyana Vypren,ALLIED_WITH,House Wylde of Rain House
Bronzegate,SEAT_OF,House Buckler of Bronzegate
Gawen Swann,ALLIED_WITH,House Swann of Stonehelm
Craster,SPOUSE,Ferny
House Waxley of Wickenden,IN_REGION,The Vale
House Volmark,SWORN_TO,House Harlaw of Harlaw
Walder Brax,ALLIED_WITH,House Brax of Hornvale
Maegelle Frey,ALLIED_WITH,House Frey of the Crossing
House Wells,SWORN_TO,House Bolton of the Dreadfort
Stevron Frey,SPOUSE,Marsella Waynwood
Rylene Florent,ALLIED_WITH,House Crane of Red Lake
Will,ALLIED_WITH,House Baratheon of Dragonstone
Gyles Rosby,ALLIED_WITH,House Rosby of Rosby
House Rhysling,IN_REGION,The Reach
Theomore Lannister,ALLIED_WITH,House Manderly of White Harbor
House Botley of Lordsport,SWORN_TO,House Greyjoy of Pyke
Qalen,ALLIED_WITH,House Greyjoy of Pyke
Melantha Blackwood,ALLIED_WITH,House Stark of Winterfell
House Frey of Riverrun,LED_BY,Emmon Frey
Arya Flint,ALLIED_WITH,House Flint  of the mountains
House Shermer of Smithyton,IN_REGION,The Reach
Walder Frey,SPOUSE,Amarei Crakehall
Justin Massey,ALLIED_WITH,House Massey of Stonedance
Flement Brax,ALLIED_WITH,House Brax of Hornvale
Ulf,ALLIED_WITH,House Greyjoy of Pyke
House Lynderly of the Snakewood,LED_BY,Jon Lynderly
House Caron of Nightsong,IN_REGION,The Stormlands
Stafford Lannister,SPOUSE,Myranda Lefford
Alys Karstark,ALLIED_WITH,House Karstark of Karhold
House Hewett of Oakenshield,IN_REGION,The Reach
Gwin Goodbrother,ALLIED_WITH,House Goodbrother of Hammerhorn
House Saltcliffe of Saltcliffe,IN_REGION,Iron Islands
House Greenwood,IN_REGION,The North
Lyle Crakehall,ALLIED_WITH,House Crakehall of Crakehall
Eleanor Mooton,ALLIED_WITH,House Mooton of Maidenpool
Lancel Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Marsella Waynwood,ALLIED_WITH,House Frey of the Crossing
House Cerwyn of Cerwyn,LED_BY,Jonelle Cerwyn
House Kidwell of Ivy Hall,IN_REGION,The Reach
Willis Wode,ALLIED_WITH,House Wode
Morgil Hastwyck,ALLIED_WITH,House Hastwyck
Gerion Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Jeyne Lydden,ALLIED_WITH,House Lydden of Deep Den
Leobald Tallhart,SPOUSE,Berena Hornwood
Matarys Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Shaera Targaryen,SPOUSE,Jaehaerys II
Breakwater in Sisterton,SEAT_OF,House Borrell of Sweetsister
House Hardyng,IN_REGION,The Vale
Lucas Codd,ALLIED_WITH,House Codd
Laena Velaryon,ALLIED_WITH,House Targaryen of King's Landing
Pycelle,ALLIED_WITH,House Baratheon of King's Landing
House Lefford of the Golden Tooth,IN_REGION,The Westerlands
Clement Piper,ALLIED_WITH,House Piper of Pinkmaiden
House Belmore of Strongsong,LED_BY,Benedar Belmore
House Wydman,IN_REGION,The Vale
Mychel Redfort,ALLIED_WITH,House Redfort of Redfort
Ynys Yronwood,ALLIED_WITH,House Yronwood of Yronwood
Dragonstone,SEAT_OF,House Baratheon of Dragonstone
House Rowan of Goldengrove,SWORN_TO,House Tyrell of Highgarden
Baelon Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Gulian Qorgyle,HEIR_TO,House Qorgyle of Sandstone
Velaena Velaryon,ALLIED_WITH,House Velaryon of Driftmark
Myrielle Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Jacelyn Bywater,ALLIED_WITH,House Bywater
Tyrion Tanner,HEIR_TO,House Stokeworth of Stokeworth
House Baratheon of Storm's End,SWORN_TO,House Baratheon of King's Landing
House Kenning of Harlaw,IN_REGION,Iron Islands
Jeyne Swann,ALLIED_WITH,House Swann of Stonehelm
Sylwa Paege,ALLIED_WITH,House Frey of the Crossing
House Humble,IN_REGION,Iron Islands
House Belmore of Strongsong,IN_REGION,The Vale
House Moreland,IN_REGION,The Westerlands
Rylene Florent,ALLIED_WITH,House Florent of Brightwater Keep
Jojen Reed,ALLIED_WITH,House Reed of Greywater Watch
Vickon Botley,ALLIED_WITH,House Botley of Lordsport
House Grandison of Grandview,LED_BY,Hugh Grandison
House Rykker of Duskendale,IN_REGION,The Crownlands
Sandor Clegane,ALLIED_WITH,House Clegane
House Wensington,SWORN_TO,House Baratheon of Storm's End
Dyanna Dayne,ALLIED_WITH,House Targaryen of King's Landing
Ryon Allyrion,SPOUSE,Ynys Yronwood
Greydon Goodbrother,HEIR_TO,House Goodbrother of Hammerhorn
Andar Royce,ALLIED_WITH,House Royce of Runestone
House Cressey,IN_REGION,The Crownlands
Jon Redfort,ALLIED_WITH,House Redfort of Redfort
House Qorgyle of Sandstone,LED_BY,Quentyn Qorgyle
House Parren,IN_REGION,The Westerlands
House Vyrwel of Darkdell,IN_REGION,The Reach
Alyssa Blackwood,ALLIED_WITH,House Blackwood of Raventree Hall
Andrey Charlton,ALLIED_WITH,House Charlton
Baelor Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Betha Blackwood,PARENT_OF,Jaehaerys II
Lyonel Corbray,ALLIED_WITH,House Corbray of Heart's Home
House Bracken of Stone Hedge,LED_BY,Jonos Bracken
Arianne Martell,HEIR_TO,House Nymeros Martell of Sunspear
Lia Serry,ALLIED_WITH,House Tyrell of Highgarden
House Drox,IN_REGION,The Westerlands
Ella Lannister,SPOUSE,Damon Lannister
Ryella Frey,ALLIED_WITH,House Frey of the Crossing
Amerei Frey,ALLIED_WITH,House Lannister of Darry
The Whispers (former),SEAT_OF,House Crabb
Daella Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Morton Waynwood,HEIR_TO,House Waynwood of Ironoaks
Poxy Tym,ALLIED_WITH,House Stark of Winterfell
Jyana,ALLIED_WITH,House Reed of Greywater Watch
House Foote of Nightsong,BRANCH_OF,House Foote
Breakstone Hill,SEAT_OF,House Flint of Breakstone Hill
House Ball,IN_REGION,The Reach
Damon Shett,ALLIED_WITH,House Shett of Gull Tower
Melessa Florent,ALLIED_WITH,House Florent of Brightwater Keep
Kyra,ALLIED_WITH,House Stark of Winterfell
Godry Farring,ALLIED_WITH,House Baratheon of Dragonstone
House Shett of Gull Tower,LED_BY,Damon Shett
House Connington of Griffin's Roost,SWORN_TO,House Baratheon of Storm's End
Larra Rogare,SPOUSE,Viserys II
Clarent Crakehall,ALLIED_WITH,House Crakehall of Crakehall
Hosteen Frey,PARENT_OF,Arwood Frey
Felwood,SEAT_OF,House Fell of Felwood
Tom Costayne,ALLIED_WITH,House Costayne of Three Towers
Ellyn Reyne,ALLIED_WITH,House Lannister of Casterly Rock
Igon Vyrwel,ALLIED_WITH,House Vyrwel of Darkdell
House Estermont of Greenstone,SWORN_TO,House Baratheon of King's Landing
House Hogg of Sow's Horn,SWORN_TO,House Hayford of Hayford
Alicent Hightower,ALLIED_WITH,House Hightower of the Hightower
House Slate of Blackpool,SWORN_TO,House Bolton of the Dreadfort
House Lipps,SWORN_TO,House Arryn of the Eyrie
House Darke,IN_REGION,The Crownlands
Rohanne Webber,SPOUSE,Eustace Osgrey
Edmund Ambrose,ALLIED_WITH,House Ambrose
House Ashford of Ashford,IN_REGION,The Reach
Arnolf Karstark,ALLIED_WITH,House Karstark of Karhold
House Dalt of Lemonwood,SWORN_TO,House Nymeros Martell of Sunspear
House Foote of Nightsong,IN_REGION,The Stormlands
Emmon Cuy,ALLIED_WITH,House Cuy of Sunhouse
House Morrigen of Crow's Nest,SWORN_TO,House Baratheon of Storm's End
House Santagar of Spottswood,IN_REGION,Dorne
Ralf Stonehouse,ALLIED_WITH,House Stonehouse of Old Wyk
Amory Lorch,ALLIED_WITH,House Lorch
Rhaenyra Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Sawane Botley,ALLIED_WITH,House Botley of Lordsport
Mylenda Caron,ALLIED_WITH,House Frey of the Crossing
Vaith,SEAT_OF,House Vaith of the Red Dunes
House Fossoway of Cider Hall,SWORN_TO,House Tyrell of Highgarden
House Lychester,SWORN_TO,House Baelish of Harrenhal
Timoth,ALLIED_WITH,House Nymeros Martell of Sunspear
House Thorne,SWORN_TO,House Baratheon of King's Landing
Damon Vypren,HEIR_TO,House Vypren
House Hightower of the Hightower,SWORN_TO,House Tyrell of Highgarden
House Blacktyde of Blacktyde,SWORN_TO,House Greyjoy of Pyke
Rhaena Targaryen,ALLIED_WITH,House Corbray of Heart's Home
Orbert Caswell,ALLIED_WITH,House Caswell of Bitterbridge
Selmond Stackspear,ALLIED_WITH,House Stackspear
House Kettleblack,SWORN_TO,House Baratheon of King's Landing
House Liddle,SWORN_TO,House Stark of Winterfell
Horas Redwyne,HEIR_TO,House Redwyne of the Arbor
Laena Velaryon,ALLIED_WITH,House Velaryon of Driftmark
exiles living at Ironrath,SEAT_OF,House Branfield
House Redbeard,LED_BY,Gerrick
Jeyne Farman,ALLIED_WITH,House Clifton
Olyvar Frey,ALLIED_WITH,House Frey of the Crossing
House Oakheart of Old Oak,SWORN_TO,House Tyrell of Highgarden
Harrenhal,SEAT_OF,House Towers of Harrenhal
Tyland Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Old Anchor,SEAT_OF,House Melcolm of Old Anchor
Joffrey Caswell,ALLIED_WITH,House Caswell of Bitterbridge
Jyck,ALLIED_WITH,House Lannister of Casterly Rock
Donnel Drumm,ALLIED_WITH,House Drumm of Old Wyk
Jared Frey,SPOUSE,Alys Frey
House Frey of Riverrun,FOUNDED_BY,Emmon Frey
House Lonmouth,IN_REGION,The Stormlands
Jon Fossoway,SPOUSE,Janna Tyrell
Alyn Estermont,ALLIED_WITH,House Estermont of Greenstone
Doreah,ALLIED_WITH,House Targaryen of King's Landing
Beron Blacktyde,ALLIED_WITH,House Blacktyde of Blacktyde
House Stackhouse,IN_REGION,The Reach
Urrigon Greyjoy,ALLIED_WITH,House Greyjoy of Pyke
Garth Greenfield,ALLIED_WITH,House Greenfield of Greenfield
Beren Tallhart,ALLIED_WITH,House Tallhart of Torrhen's Square
Whitegrove (formerly),SEAT_OF,House Peake of Starpike
House Lightfoot,IN_REGION,The North
Manfrey Martell,ALLIED_WITH,House Nymeros Martell of Sunspear
Sarra Frey,ALLIED_WITH,House Frey of the Crossing
House Sarwyck,IN_REGION,The Westerlands
House Blackmont of Blackmont,IN_REGION,Dorne
Lysa Arryn,SPOUSE,Petyr Baelish
House Butterwell,IN_REGION,The Riverlands
Poul Pemford,ALLIED_WITH,House Tully of Riverrun
Ronald Storm,ALLIED_WITH,House Connington of Griffin's Roost
Melwyn Sarsfield,ALLIED_WITH,House Sarsfield of Sarsfield
Ryella Royce,ALLIED_WITH,House Royce of Runestone
Jeffory Mallister,ALLIED_WITH,House Mallister of Seagard
Guncer Sunglass,ALLIED_WITH,House Sunglass of Sweetport Sound
Gunthor Hightower,ALLIED_WITH,House Hightower of the Hightower
House Manderly of White Harbor,IN_REGION,The North
House Fell of Felwood,IN_REGION,The Stormlands
Rhaenyra Targaryen,PARENT_OF,Viserys II
Rafford,ALLIED_WITH,House Clegane
Tristan Mudd,ALLIED_WITH,House Mudd of Oldstones
Germund Botley,ALLIED_WITH,House Botley of Lordsport
House Osgrey of Leafy Lake,BRANCH_OF,House Osgrey of Standfast
Casper Wylde,ALLIED_WITH,House Wylde of Rain House
Jon Umber,ALLIED_WITH,House Umber of the Last Hearth
House Sparr of Great Wyk,IN_REGION,Iron Islands
House Sunglass of Sweetport Sound,SWORN_TO,House Baratheon of Dragonstone
House Mudd of Oldstones,IN_REGION,The Riverlands
Lyonel Selmy,ALLIED_WITH,House Selmy of Harvest Hall
Alyn Haigh,ALLIED_WITH,House Haigh
House Clegane,IN_REGION,The Westerlands
House Flint of Flint's Finger,IN_REGION,The North
House Wayn,IN_REGION,The Riverlands
Criston Cole,ALLIED_WITH,House Cole
Gelmarr,ALLIED_WITH,House Greyjoy of Pyke
Zia Frey,ALLIED_WITH,House Frey of the Crossing
Greenfield,SEAT_OF,House Greenfield of Greenfield
House Lothston of Harrenhal,FOUNDED_BY,Lucas Lothston
Orkmont,SEAT_OF,House Greyiron of Orkmont
Cadwyl,ALLIED_WITH,House Greyjoy of Pyke
Clifford Conklyn,ALLIED_WITH,House Conklyn
House Bolling,BRANCH_OF,House Baratheon of Storm's End
House Westerling of the Crag,SWORN_TO,House Lannister of Casterly Rock
Rhaenyra Targaryen,SPOUSE,Laenor Velaryon.
House Bolton of the Dreadfort,LED_BY,Roose Bolton
House Wylde of Rain House,LED_BY,Casper Wylde
Mary Mertyns,ALLIED_WITH,House Mertyns of Mistwood
Mariah Martell,SPOUSE,Daeron II
Brynden Rivers,ALLIED_WITH,House Targaryen of King's Landing
Eleanor Mooton,ALLIED_WITH,House Tarly of Horn Hill
Melesa Crakehall,SPOUSE,Lyonel Frey
House Baratheon of Storm's End,IN_REGION,The Stormlands
Aegon Blackfyre,ALLIED_WITH,House Blackfyre of King's Landing
House Cerwyn of Cerwyn,IN_REGION,The North
Betharios,SPOUSE,Symond Frey
Uller,ALLIED_WITH,House Greyjoy of Pyke
House Yronwood of Yronwood,SWORN_TO,House Nymeros Martell of Sunspear
House Frost,IN_REGION,The North
Urek Ironmaker,ALLIED_WITH,House Ironmaker
Cosgrove,ALLIED_WITH,House Butterwell
House Goodbrother of Crow Spike Keep,SWORN_TO,House Goodbrother of Hammerhorn
Talla Tarly,ALLIED_WITH,House Tarly of Horn Hill
Hallis Mollen,ALLIED_WITH,House Mollen
Jasper Waynwood,ALLIED_WITH,House Waynwood of Ironoaks
House Graves,IN_REGION,The Reach
House Vance of Atranta,FOUNDED_BY,Armistead Vance
House Mooton of Maidenpool,IN_REGION,The Riverlands
House Lychester,LED_BY,Lymond Lychester
House Bar Emmon of Sharp Point,SWORN_TO,House Baratheon of Dragonstone
Wickenden,SEAT_OF,House Waxley of Wickenden
House Drumm of Old Wyk,IN_REGION,Iron Islands
Victor Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Triston Farwynd,ALLIED_WITH,House Farwynd of Sealskin Point
Jeyne Westerling,ALLIED_WITH,House Tarbeck of Tarbeck Hall
Helaena Targaryen,ALLIED_WITH,House Targaryen of King's Landing
House Westerling of the Crag,IN_REGION,The Westerlands
House Banefort of Banefort,FOUNDED_BY,Hooded Man
House Uffering,IN_REGION,The Reach
Maddy,ALLIED_WITH,House Arryn of the Eyrie
Highpoint (Telltale),SEAT_OF,House Whitehill
House Fossoway of New Barrel,IN_REGION,The Reach
Philip Plumm,ALLIED_WITH,House Plumm
Gerold Hightower,ALLIED_WITH,House Hightower of the Hightower
Argella Durrandon,ALLIED_WITH,House Baratheon of Storm's End
Castlewood,SEAT_OF,House Harlton
House Goodbrother of Corpse Lake,BRANCH_OF,House Goodbrother of Hammerhorn
Shyra,ALLIED_WITH,House Stark of Winterfell
House Harlaw of Harlaw Hall,BRANCH_OF,House Harlaw of Harlaw
Andrik,ALLIED_WITH,House Drumm of Old Wyk
House Wynch of Iron Holt,SWORN_TO,House Greyjoy of Pyke
House Sunderland of the Three Sisters,LED_BY,Triston Sunderland
Harrenhal (stripped),SEAT_OF,House Whent of Harrenhal
Lorra Royce,ALLIED_WITH,House Stark of Winterfell
House Plumm,IN_REGION,The Westerlands
House Beesbury of Honeyholt,LED_BY,Warryn Beesbury
Eggon,ALLIED_WITH,House Clegane
House Foote of Nightsong,FOUNDED_BY,Philip Foote
Marwyn Belmore,ALLIED_WITH,House Belmore of Strongsong
House Florent of Brightwater Keep,SWORN_TO,House Baratheon of Dragonstone
Genna Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Stone Hedge,SEAT_OF,House Bracken of Stone Hedge
Walton Frey,ALLIED_WITH,House Frey of the Crossing
Talbert Serry,HEIR_TO,House Serry of Southshield
House Overton,IN_REGION,The North
Red Keep (formerly),SEAT_OF,House Targaryen of King's Landing
Steffon Swyft,ALLIED_WITH,House Swyft of Cornfield
Cassana Estermont,ALLIED_WITH,House Baratheon of Storm's End
House Royce of the Gates of the Moon,LED_BY,Nestor Royce
House Lorch,LED_BY,Lorent Lorch
Elys Westerling,ALLIED_WITH,House Westerling of the Crag
House Volmark,LED_BY,Maron Volmark
House Costayne of Three Towers,IN_REGION,The Reach
House Langward,SWORN_TO,House Baratheon of King's Landing
Rillwater Crossing,SEAT_OF,House Glenmore
Tya Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Walder Frey,SPOUSE,Cyrenna Swann
Sunhouse,SEAT_OF,House Cuy of Sunhouse
House Arryn of the Eyrie,SWORN_TO,House Baratheon of King's Landing
Donella Hornwood,SPOUSE,Ramsay Snow
Maron Botley,ALLIED_WITH,House Botley of Lordsport
House Plumm,LED_BY,Philip Plumm
Harras Harlaw,HEIR_TO,House Harlaw of Harlaw
Herrock Kenning,ALLIED_WITH,House Kenning of Harlaw
House Stonetree of Harlaw,IN_REGION,Iron Islands
Ravella Swann,ALLIED_WITH,House Smallwood of Acorn Hall
Ramsay Snow,ALLIED_WITH,House Bolton of the Dreadfort
Thormor Ironmaker,ALLIED_WITH,House Ironmaker
Greydon Goodbrother,ALLIED_WITH,House Goodbrother of Hammerhorn
Wendamyr,ALLIED_WITH,House Greyjoy of Pyke
Roose Bolton,SPOUSE,Bethany Bolton
Emberlei Frey,ALLIED_WITH,House Frey of the Crossing
House Hardy,IN_REGION,The Crownlands
Robb Reyne,ALLIED_WITH,House Reyne of Castamere
Eustace Osgrey,ALLIED_WITH,House Osgrey of Standfast
Lucas Corbray,ALLIED_WITH,House Corbray of Heart's Home
Elenei,SPOUSE,Durran
House Mallery,IN_REGION,The Crownlands
House Rosby of Rosby,IN_REGION,The Crownlands
Medger Cerwyn,ALLIED_WITH,House Cerwyn of Cerwyn
House Vaith of the Red Dunes,SWORN_TO,House Nymeros Martell of Sunspear
Quenton Hightower,ALLIED_WITH,House Hightower of the Hightower
House Ferren,IN_REGION,The Westerlands
Walder Goodbrook,ALLIED_WITH,House Goodbrook
Tywin Frey,ALLIED_WITH,House Frey of the Crossing
Robert Arryn,ALLIED_WITH,House Arryn of the Eyrie
House Lydden of Deep Den,IN_REGION,The Westerlands
Eddard Stark,ALLIED_WITH,House Stark of Winterfell
Bethany Redwyne,ALLIED_WITH,House Rowan of Goldengrove
House Farwynd of the Lonely Light,IN_REGION,Iron Islands
Rodrik Arryn,SPOUSE,Daella Targaryen
Qarl Correy,ALLIED_WITH,House Velaryon of Driftmark
Jeyne Royce,ALLIED_WITH,House Arryn of the Eyrie
Farlen,ALLIED_WITH,House Stark of Winterfell
House Lake,IN_REGION,Dorne
Daenaera Velaryon,ALLIED_WITH,House Targaryen of King's Landing
Grassfield Keep in Grassy Vale,SEAT_OF,House Meadows of Grassy Vale
Jarman Buckwell,ALLIED_WITH,House Buckwell of the Antlers
Rodrik Arryn,ALLIED_WITH,House Arryn of the Eyrie
House Florent of Brightwater Keep,LED_BY,Alekyne Florent
Randyll Tarly,SPOUSE,Melessa Florent
Aggo,ALLIED_WITH,House Targaryen of King's Landing
House Hardy,SWORN_TO,House Baratheon of King's Landing
Hellholt,SEAT_OF,House Uller of Hellholt
Bryan Frey,ALLIED_WITH,House Frey of the Crossing
Roland Crakehall,ALLIED_WITH,House Crakehall of Crakehall
Jaehaerys Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Perwyn Osgrey,ALLIED_WITH,House Osgrey of Standfast
House Whent of Harrenhal,SWORN_TO,House Tully of Riverrun
Roose Bolton,SPOUSE,Walda Frey
Shirei Frey,ALLIED_WITH,House Frey of the Crossing
Daella Targaryen,ALLIED_WITH,House Arryn of the Eyrie
Wat,ALLIED_WITH,House Lannister of Casterly Rock
House Nymeros Martell of Sunspear,FOUNDED_BY,Morgan Martell
Guthor Grimm,ALLIED_WITH,House Grimm of Greyshield
House Wensington,BRANCH_OF,House Durrandon
Brandon Stark,ALLIED_WITH,House Stark of Winterfell
Mors Martell,ALLIED_WITH,House Nymeros Martell of Sunspear
Daemon Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Corliss Penny,ALLIED_WITH,House Baratheon of Dragonstone
Dalla,ALLIED_WITH,House Baratheon of Dragonstone
Daryn Hornwood,ALLIED_WITH,House Hornwood of Hornwood
House Blackmont of Blackmont,LED_BY,Larra Blackmont
Visenya Targaryen,SPOUSE,Aegon I
Dorna Swyft,ALLIED_WITH,House Swyft of Cornfield
Daella Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Kiera of Tyrosh,ALLIED_WITH,House Targaryen of King's Landing
House Baratheon of King's Landing,BRANCH_OF,House Baratheon of Storm's End
Darry,SEAT_OF,House Lannister of Darry
House Hunter of Longbow Hall,IN_REGION,The Vale
Bellena Hawick,ALLIED_WITH,House Hawick of Saltpans
House Stout of Goldgrass,SWORN_TO,House Dustin of Barrowton
House Bulwer of Blackcrown,IN_REGION,The Reach
Longtable,SEAT_OF,House Merryweather of Longtable
Myles Mooton,ALLIED_WITH,House Mooton of Maidenpool
House Saltcliffe of Saltcliffe,LED_BY,Donnor Saltcliffe
Elys Waynwood,ALLIED_WITH,House Waynwood of Ironoaks
House Varner,IN_REGION,The Reach
House Yew,IN_REGION,The Westerlands
Jothos Slynt,HEIR_TO,House Slynt of Harrenhal
Olenna Redwyne,ALLIED_WITH,House Redwyne of the Arbor
House Teague,FOUNDED_BY,Torrence Teague
Bryce Caron,ALLIED_WITH,House Caron of Nightsong
House Woodfoot of Bear Island,SWORN_TO,House Stark of Winterfell
House Webber of Coldmoat,IN_REGION,The Reach
House Hamell,SWORN_TO,House Lannister of Casterly Rock
Gerold Dayne,ALLIED_WITH,House Dayne of High Hermitage
House Darkwood,IN_REGION,The Crownlands
Albar Royce,ALLIED_WITH,House Royce of the Gates of the Moon
Jon Stark,ALLIED_WITH,House Stark of Winterfell
Jynessa Blackmont,ALLIED_WITH,House Blackmont of Blackmont
Will Humble,ALLIED_WITH,House Humble
Ormund Wylde,ALLIED_WITH,House Wylde of Rain House
House Osgrey of Leafy Lake,SWORN_TO,House Osgrey of Standfast
House Harlaw of the Tower of Glimmering,SWORN_TO,House Harlaw of Harlaw
Lannisport,SEAT_OF,House Lannister of Lannisport
Artos Stark,SPOUSE,Alys Karstark
Goldgrass,SEAT_OF,House Stout of Goldgrass
Lanna Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Joanna Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Rollam Westerling,ALLIED_WITH,House Westerling of the Crag
Jynessa Blackmont,HEIR_TO,House Blackmont of Blackmont
House Horpe,IN_REGION,The Stormlands
Mordane,ALLIED_WITH,House Stark of Winterfell
Shaera Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Hugo Vance,ALLIED_WITH,House Vance of Atranta
House Lowther,IN_REGION,The Reach
Ysilla,SPOUSE,Yandry
Harra,ALLIED_WITH,House Lannister of Casterly Rock
Sigrin,ALLIED_WITH,House Greyjoy of Pyke
Obella Sand,ALLIED_WITH,House Nymeros Martell of Sunspear
House Peat,IN_REGION,The Neck
Gowen Baratheon,ALLIED_WITH,House Baratheon of Storm's End
Donella Hornwood,ALLIED_WITH,House Manderly of White Harbor
Steffon Fossoway,ALLIED_WITH,House Fossoway of Cider Hall
House Turnberry,SWORN_TO,House Lannister of Casterly Rock
Falia Flowers,ALLIED_WITH,House Hewett of Oakenshield
Becca,ALLIED_WITH,House Arryn of the Eyrie
House Pyle,SWORN_TO,House Baratheon of King's Landing
Harlon Botley,ALLIED_WITH,House Botley of Lordsport
House Borrell of Sweetsister,SWORN_TO,House Sunderland of the Three Sisters
Russell Merryweather,HEIR_TO,House Merryweather of Longtable
Guyard Morrigen,ALLIED_WITH,House Morrigen of Crow's Nest
Dunstan Drumm,ALLIED_WITH,House Drumm of Old Wyk
Meera Reed,ALLIED_WITH,House Reed of Greywater Watch
Ironoaks,SEAT_OF,House Waynwood of Ironoaks
Brenett,ALLIED_WITH,House Frey of the Crossing
Aegor Rivers,ALLIED_WITH,House Blackfyre of King's Landing
House Crane of Red Lake,SWORN_TO,House Tyrell of Highgarden
House Bolling,SWORN_TO,House Baratheon of Storm's End
Cider Hall,SEAT_OF,House Fossoway of Cider Hall
Malwyn Frey,ALLIED_WITH,House Frey of the Crossing
Lymond Vikary,ALLIED_WITH,House Vikary
Bitterbridge,SEAT_OF,House Caswell of Bitterbridge
Benfred Tallhart,ALLIED_WITH,House Tallhart of Torrhen's Square
Dale Drumm,ALLIED_WITH,House Drumm of Old Wyk
House Meadows of Grassy Vale,IN_REGION,The Reach
Jon Heddle,ALLIED_WITH,House Heddle
Harbert,ALLIED_WITH,House Baratheon of Storm's End
House Chyttering,LED_BY,Lucos Chyttering
House Willum,IN_REGION,The Reach
Martyn Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Edmyn Tully,ALLIED_WITH,House Tully of Riverrun
House Cressey,SWORN_TO,House Baratheon of King's Landing
Mariya Darry,ALLIED_WITH,House Darry of Darry
Ellaria Sand,ALLIED_WITH,House Uller of Hellholt
House Lannister of Lannisport,IN_REGION,The Westerlands
Titus Peake,SPOUSE,Margot Lannister
Brynden Tully,ALLIED_WITH,House Tully of Riverrun
Rufus Leek,ALLIED_WITH,House Rykker of Duskendale
Sigfryd Harlaw,ALLIED_WITH,House Harlaw of Harlaw Hall
Walder Frey,SPOUSE,Bethany Rosby
House Rogers of Amberly,SWORN_TO,House Baratheon of Storm's End
Steffon Varner,ALLIED_WITH,House Varner
Dake,ALLIED_WITH,House Lannister of Casterly Rock
Daven Lannister,ALLIED_WITH,House Lannister of Casterly Rock
House Lynderly of the Snakewood,SWORN_TO,House Arryn of the Eyrie
House Farwynd of Sealskin Point,SWORN_TO,House Greyjoy of Pyke
Bennarion Botley,ALLIED_WITH,House Botley of Lordsport
House Prester of Feastfires,SWORN_TO,House Lannister of Casterly Rock
Jon Bettley,ALLIED_WITH,House Bettley
House Branch,SWORN_TO,House Glover of Deepwood Motte
Marq Grafton,ALLIED_WITH,House Grafton of Gulltown
Jena Dondarrion,ALLIED_WITH,House Dondarrion of Blackhaven
Serala of Myr,ALLIED_WITH,House Darklyn of Duskendale
House Mullendore of Uplands,LED_BY,Martyn Mullendore
Jon Brax,ALLIED_WITH,House Brax of Hornvale
Rupert Brax,ALLIED_WITH,House Brax of Hornvale
Gates of the Moon,SEAT_OF,House Royce of the Gates of the Moon
House Slynt of Harrenhal,IN_REGION,None
House Wade,IN_REGION,Dorne
Albar Royce,HEIR_TO,House Royce of the Gates of the Moon
Rhea Royce,SPOUSE,Daemon Targaryen
Andrew Estermont,ALLIED_WITH,House Estermont of Greenstone
Eustace Hunter,HEIR_TO,House Hunter of Longbow Hall
Quenton Greyjoy,ALLIED_WITH,House Greyjoy of Pyke
House Uller of Hellholt,IN_REGION,Dorne
Benjen Stark,ALLIED_WITH,House Stark of Winterfell
Mariah Martell,ALLIED_WITH,House Targaryen of King's Landing
Forley Prester,ALLIED_WITH,House Prester of Feastfires
Sallei Paege,ALLIED_WITH,House Frey of the Crossing
Rhea Florent,ALLIED_WITH,House Florent of Brightwater Keep
House Wythers,IN_REGION,The Reach
House Redwyne of the Arbor,SWORN_TO,House Tyrell of Highgarden
Quentin Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Medgar Tully,ALLIED_WITH,House Tully of Riverrun
Godric Borrell,ALLIED_WITH,House Borrell of Sweetsister
House Crakehall of Crakehall,SWORN_TO,House Lannister of Casterly Rock
Lyonel Baratheon,ALLIED_WITH,House Baratheon of Storm's End
